profilePictureUrl,username,profileUrl,comment,likeCount,replyCount,commentDate,commentId,ownerId,timestamp,query,error,type
https://scontent.cdninstagram.com/v/t51.2885-19/138306001_826320598148600_4396312843137370665_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=108&_nc_ohc=kxHwfP57IiUAX_OjvvB&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfBz8ZUGA9GLI8xhzNx0mrbigOM7YZfIkm_2XOiv9yL1Hw&oe=65355CD6&_nc_sid=10d13b,tasting_adelaide,https://www.instagram.com/tasting_adelaide,@shaken_and_abaken @_roseannanana_ ermigherd.,3,2,2023-10-06T11:29:37.000Z,1.83E+16,8268923,2023-10-19T05:33:46.989Z,https://www.instagram.com/p/CyCw90ZLLk7/,,messina
https://scontent.cdninstagram.com/v/t51.2885-19/328549302_553220823429784_4939663585425388386_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=104&_nc_ohc=kr9Czzl54pEAX-mj8j2&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfBBUiNIpONDAlcMCy16tTNj5xt-UF6ZlKjvvJo6A76C5Q&oe=65350634&_nc_sid=10d13b,laura.fancellu,https://www.instagram.com/laura.fancellu,@mfancellu I think this is a pretty reasonable â€œpushâ€ present!,0,3,2023-10-06T05:47:48.000Z,1.80E+16,2115086729,2023-10-19T05:33:46.989Z,https://www.instagram.com/p/CyCw90ZLLk7/,,messina
https://scontent.cdninstagram.com/v/t51.2885-19/290614708_155904923653619_3881305389742069823_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&_nc_ohc=6Cx8nk4TahsAX8C14gs&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfC_-O2r8tZJjBRbAnsYFxXOSrGMDgyFjX9Z0bccyfA38g&oe=6536ACF8&_nc_sid=10d13b,sarahkeyssecker,https://www.instagram.com/sarahkeyssecker,@rach_edwards97 @_hannah_elise_ I think our husbands need to buy us these ðŸ˜…,1,2,2023-10-06T04:31:51.000Z,1.80E+16,25586171,2023-10-19T05:33:46.989Z,https://www.instagram.com/p/CyCw90ZLLk7/,,messina
https://scontent.cdninstagram.com/v/t51.2885-19/15538967_1853874158230339_190168477418389504_a.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=wtNQmq3k-foAX8OGeAJ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfB8VCwmnsFXXUUY2B51Qzl66Wneim7lM7bhkSJnW7J_Iw&oe=6534E4FD&_nc_sid=10d13b,lozb09,https://www.instagram.com/lozb09,@lyshy_lou ðŸ‘ this would be so good!,1,1,2023-10-07T06:01:16.000Z,1.79E+16,2209222433,2023-10-19T05:33:46.989Z,https://www.instagram.com/p/CyCw90ZLLk7/,,messina
https://scontent.cdninstagram.com/v/t51.2885-19/348264967_1209350329646925_1142189593465308274_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=109&_nc_ohc=X3KjUUAvLpsAX_XCo1O&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfBRwI1OW7i6ltCVPwhoUxEnigonCDFJ4fiF5Hjm1rdiyQ&oe=6535F89F&_nc_sid=10d13b,annabellemiichael,https://www.instagram.com/annabellemiichael,@astonmayer pls,1,1,2023-10-06T05:39:30.000Z,1.82E+16,1102358712,2023-10-19T05:33:46.989Z,https://www.instagram.com/p/CyCw90ZLLk7/,,messina
https://scontent.cdninstagram.com/v/t51.2885-19/239197172_1122589475240231_3320192322600222373_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&_nc_ohc=X50_H_SqATkAX--0Qy4&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDeHFnE7iWa1BPorgpD5G0VtaRNoDz-tiX-66nPsuCE7A&oe=65352EA3&_nc_sid=10d13b,ceiwenp,https://www.instagram.com/ceiwenp,Omg @jakeleslie85 can you please eat one of these for me?,0,1,2023-10-06T09:49:09.000Z,1.80E+16,570954801,2023-10-19T05:33:46.989Z,https://www.instagram.com/p/CyCw90ZLLk7/,,messina
https://scontent.cdninstagram.com/v/t51.2885-19/11324517_1457028384602107_1476971197_a.jpg?_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=J4iBsqD2O4EAX-syFEU&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCXfCKhc0I1MRX2lMWM4yJRoZPNhP0PpbYijUyxyU5tPw&oe=6535C812&_nc_sid=10d13b,carlburns,https://www.instagram.com/carlburns,@krissyfry you deserve this! Get ittttt!,1,1,2023-10-06T06:49:45.000Z,1.82E+16,200508448,2023-10-19T05:33:46.989Z,https://www.instagram.com/p/CyCw90ZLLk7/,,messina
https://scontent.cdninstagram.com/v/t51.2885-19/62009775_2394281834137462_1316739653289639936_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=110&_nc_ohc=rUKRu3JPucgAX_0is61&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAUUkSMTcoePb3KvqsT2YiQqdLzxNkihdvITQEVNArqCA&oe=6534D943&_nc_sid=10d13b,rebekahmareejenkins,https://www.instagram.com/rebekahmareejenkins,@alanajoan @hannahtaylorfitzdalton  yum!,1,1,2023-10-07T05:06:14.000Z,1.80E+16,54312353,2023-10-19T05:33:46.989Z,https://www.instagram.com/p/CyCw90ZLLk7/,,messina
https://scontent.cdninstagram.com/v/t51.2885-19/378673949_955973575473547_8622583275573263854_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=ZgRDk3f5ypoAX8RmWTL&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfByk3jNCBGpFp2lbFHlHUyHQhYTz3NuMj-d5vNLDPmMyg&oe=65368C00&_nc_sid=10d13b,jacinta_bond07,https://www.instagram.com/jacinta_bond07,@stephharrisau ðŸ˜,1,1,2023-10-06T23:49:27.000Z,1.81E+16,2121642517,2023-10-19T05:33:46.989Z,https://www.instagram.com/p/CyCw90ZLLk7/,,messina
https://scontent.cdninstagram.com/v/t51.2885-19/321932557_701253671588460_609183589998422236_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=100&_nc_ohc=1np9wLWiGtcAX-zYY1v&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfByKvAPCw0DR46ZV0k8xUN50MiwMRYQ14pYHgmRatAPxg&oe=6534C1EE&_nc_sid=10d13b,haylsleung,https://www.instagram.com/haylsleung,@_christinamurphy why do I always think of you now when I see posts from Messina ðŸ˜‚,0,1,2023-10-06T09:48:45.000Z,1.80E+16,11218935,2023-10-19T05:33:48.831Z,https://www.instagram.com/p/CyCw90ZLLk7/,,messina
